id_producto,productos_descripcion,name,description,brand,specs,category,ingredients,specs_parsed,specs_dict,Size,Country of Origin,Countries,Stores,Alcohol %,Weight,Color,Unit Size & Type,Vintage,Style,Length,Product Group,Model Number,Width,Binding,Part Number,Manufacturer,Height,Number Of Items,volume_raw,volume_ml
7793147009137,cerveza HEINEKEN Rubia 330cc BOT-330-cc.,Heineken Cerveza Rubia 330 Cc,"Heineken es la cerveza Premium número 1 de Europa y la más internacional del mundo. Está presente en Argentina y en más de 198 países. A excepción de la Antártida y el Sahara, es posible tomar Heineken en todos los rincones del planeta. Se elabora con la misma receta desde 1873, usando los ingredientes naturales más puros, un excepcional estándar de calidad y sin ningún aditivo ni conservante. Es pura malta, elaborada a partir de un mosto cuyo extracto primitivo proviene exclusivamente de cebada malteada. Su sabor distintivo y único está dado por el uso exclusivo de la Levadura A, especialmente desarrollada por un discípulo de Louis Pasteur, resguardada en Holanda, desde donde se distribuye para garantizar que el sabor característico de Heineken sea igual en todo el mundo. Ingredientes.",Heineken,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,330 cc,330.0
7793147009168,CERVEZA HEINEKEN LATA PACK 6u.x354cc.,Heineken Cerveza Lata 6X355,No description found.,Heineken,[],,,[],{},,,,,,,,,,,,,,,,,,,,,
7793147009175,cerveza HEINEKEN Rubia 473cc sixpack PCK-6-un.,Heineken Cerveza 473cc. Pack X6,"Es pura malta, elaborada a partir de un mosto cuyo extracto primitivo proviene exclusivamente de cebada malteada. Su sabor distintivo y único está dado por el uso exclusivo de la Levadura A. Especialmente desarrollada por un discípulo de Louis Pasteur, resguardada en Holanda, desde donde se distribuye para garantizar que el sabor característico de Heineken sea igual en todo el mundo.",Heineken,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473cc,473.0
7793147009182,CERVEZA HEINEKEN LATA 354cc,Heineken Fuente Transformador Native Instruments Traktor Kontrol D2,No description found.,Heineken,[],Office Instruments,,[],{},473 Cm³,,Argentina,Día,,,,,,,,,,,,,,,,,
7793147009199,cerveza HEINEKEN Rubia 473cc LAT-473-cc.,Heineken Cerveza Lata 473 Cc,"¿En la playa, en una fiesta o sobre la marcha? Estés donde estés, disfruta del refrescante sabor de una auténtica Heineken.",Heineken,"[['Size', '473 Cm³'], ['Countries', 'Argentina'], ['Stores', 'Día']]",Beer,"{'text': 'Agua, Cebada Malteada, Extracto De Lúpulo'}","[['Size', '473 Cm³'], ['Countries', 'Argentina'], ['Stores', 'Día']]","{'Size': '473 Cm³', 'Countries': 'Argentina', 'Stores': 'Día'}",,,,,,,,,,,,,,,,,,,,473 cc,473.0
7793147009243,cerveza HEINEKEN Rubia 330cc sixpack PCK-6-un.,Heineken Cerveza Rubia Botella 330ml 6 Un,Heineken six pack botella 330ml x 6 unidades. Heineken six pack botella 330ml x 6 unidades. Leer menos. Detalles del producto  Descripción Heineken six pack botella 330ml x 6 unidades. Heineken six pack botella 330ml x 6 unidades.,Heineken,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,330ml,330.0
7793147117023,Cerveza cordoba bot. BOT-970-cc.,Cerveza Cordoba Retornable,No description found.,,[],Labels & Tags,,[],{},473,,Spain,,,,,,,,,,,,,,,,,,
7793147118822,CERVEZA LAGER BUDWEISER LATA X 473 CC,Budweiser Cerveza Lata 473 Cc,"Conocida como ""the King of beer"", Budweiser sigue cumpliendo los mismo estándares y procesos desde 1876, cuando fue presentada por Adolphus Busch. Una Amber Lager gustosa de cuerpo medio, Budweiser es un ícono de los valores americanos, como lo son el optimismo y la celebración.",Budweiser,"[['Size', '473'], ['Countries', 'Spain']]",Beer,,"[['Size', '473'], ['Countries', 'Spain']]","{'Size': '473', 'Countries': 'Spain'}",,,,,,,,,,,,,,,,,,,,473 cc,473.0
7793147118846,Cerveza Budweiser American Adjunct Lagerrubia Lata 473 ml 6 Unidades,Budweiser Cerveza Lata Pack 473cc 6 Un,No description found.,Budweiser,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473cc,473.0
7793147118853,CERVEZA SCHNEIDER LATA 355cc.,Schneider Cerveza (Lata),No description found.,Schneider,[],,,[],{},473ml,,Argentina,,,,,,,,,,,,,,,,,,
7793147118860,cerveza SCHNEIDER Lager Rubia 473cc LAT-473-cc.,Schneider Cerveza Rubia Lata - 473 Cc,473.0 cc Cerveza Rubia Schneider 473 Cc - 473.0 cc.,Schneider,"[['Size', '473ml'], ['Countries', 'Argentina']]",Beer,,"[['Size', '473ml'], ['Countries', 'Argentina']]","{'Size': '473ml', 'Countries': 'Argentina'}",,,,,,,,,,,,,,,,,,,,473 cc,473.0
7793147118884,cerveza SCHNEIDER Lager Rubia 473cc 6un PCK-6-un.,Schneider Lata Pack 6x473 Ml,No description found.,Schneider,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 ml,473.0
7793147119133,"CERVEZA RUBIA LATA SIX PACK, SANTA FE, 2838 cm3",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7793147570057,cerveza MILLER Genuine Draft  473cc 6u PCK-6-un.,Miller Pack X6 Un,No description found.,Miller,[],Beer,,[],{},,,Spain,,,,,,,,,,,,,,,,,,
7793147570088,cerveza MILLER Genuine Draft 1lt Ret BOT-1-lt.,Miller Cerveza Rubia 1 Lt,No description found.,Miller,"[['Countries', 'Spain']]",Beer,,"[['Countries', 'Spain']]",{'Countries': 'Spain'},,,,,,,,,,,,,,,,,,,,1 lt,1000.0
7793147570149,cerveza IMPERIAL Lager 473cc sixpack PCK-6-un.,Cerveza Lata 473cc Imperial 6 Un,No description found.,,[],Beer,,[],{},330,,Spain,,,,,,,,,,,,,,,,,473cc,473.0
7793147570231,Cerveza MILLER Genuine Draft 330CC BOT-0.33-lt.,Miller Cerveza Botella 330 Ml,Elegí a la Cerveza MILLER en Botella 330 ml como compañera perfecta para cualquier ocasión. Si lo querés es un sabor suave y fácil de disfrutar esta es la elección. Ideal para refrescar tus momentos cotidianos. Ahora podés brindar con estilo con esta cerveza y disfrutarla con amigos o familia.,Miller,"[['Size', '330'], ['Countries', 'Spain']]",Beer,,"[['Size', '330'], ['Countries', 'Spain']]","{'Size': '330', 'Countries': 'Spain'}",,,,,,,,,,,,,,,,,,,,330 ml,330.0
7793147570262,Cerveza MILLER Genuine Draft 600cc BOT-600-cc.,Miller Cerveza Botella 600 Ml,No description found.,Miller,[],Beer,,[],{},473,,Spain,,,,,,,,,,,,,,,,,600 ml,600.0
7793147570286,cerveza SANTA FE Lager 473cc LAT-473-ml.,Santa Fe Cerveza Rubia 473 Cc,No description found.,Santa Fe,"[['Size', '473'], ['Countries', 'Spain']]",Beer,,"[['Size', '473'], ['Countries', 'Spain']]","{'Size': '473', 'Countries': 'Spain'}",,,,,,,,,,,,,,,,,,,,473 cc,473.0
7793147570330,CERVEZA RUBIA IPA IMPERIAL BOTELLA RET X 1 LT,Imperial Cerveza Ipa 1lt,No description found.,Imperial,[],Beer,,[],{},473,,Spain,,,,,,,,,,,,,,,,,1lt,1000.0
7793147570347,Cerveza Salta lata 473ml LAT-473-cc.,Salta Cerveza Rubia 473 Cc,No description found.,Salta,"[['Size', '473'], ['Countries', 'Spain']]",Beer,,"[['Size', '473'], ['Countries', 'Spain']]","{'Size': '473', 'Countries': 'Spain'}",,,Spain,,,,,,,,,,,,,,,,,473 cc,473.0
7793147570606,cerveza SCHNEIDER Lager Rubia 710cc LAT-710-cc.,Schneider Cerveza Rubia Lata 710 Ml,710.0 ml Cerveza Rubia Schneider 710 Cc - 710.0 ml.,Schneider,"[['Countries', 'Spain']]",Beer,"{'text': 'Water, Malt, Cereals, Lupulo, Ccu, Com, Ar Recycle 0800 888 2427 Atencionalconsumidor@ccu, Com, Ar Www, Cervezaschneider, Com, Ar Recyclable Packaging Drink In Moderation, Prohibited From Sale To Children Under 18 Years'}","[['Countries', 'Spain']]",{'Countries': 'Spain'},,,,,,,,,,,,,,,,,,,,710 ml,710.0
7793147570637,cerveza BLUE MOON Belgian White 355cc BOT-355-cc.,Blue Moon Cerveza Belgian White Botella 355ml,No description found.,Blue Moon,[],Beer,,[],{},473 Cm3,,Argentina,,,,,,,,,,,,,,,,,355ml,355.0
7793147570743,CERVEZA RUBIA IPA IMPERIAL LATA X 473 CC,Imperial Cerveza Ipa Lata 473 Cc,"Imperial Ipa India Pale Ale, única de calidad premium.",Imperial,"[['Size', '473 Cm3'], ['Countries', 'Argentina']]",Beer,"{'text': 'Agua, Malta, Lúpulo Y Levadura.'}","[['Size', '473 Cm3'], ['Countries', 'Argentina']]","{'Size': '473 Cm3', 'Countries': 'Argentina'}",,,,,,,,,,,,,,,,,,,,473 cc,473.0
7793147570774,cerveza IMPERIAL Roja 473cc LAT-473-cc.,Imperial Cerveza Amber Lager X 473 Cc,No description found.,Imperial,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 cc,473.0
7793147570828,CERVEZA ISENBECK RUBIA RETORNAB 1LT,Cerveza Isenbeck 1l. Retornable,No description found.,,[],,,[],{},,,,,,,,,,,,,,,,,,,,1l,1000.0
7793147570842,cerveza GROLSCH Pilsner 925cc Ret BOT-925-ml.,Grolsch Cerveza Ret 1Lt,"Descubrí la Cerveza Grolsch Pilsner 925cc Elegí la Cerveza Grolsch Pilsner 925cc y disfrutá de una experiencia refrescante y de calidad superior. Perfecta para esos momentos de relax o celebración con amigos. Porque elegir Cerveza Grolsch Pilsner 925cc Sabor suave y balanceado, ideal para cualquier ocasión. Aroma fresco y ligero que realza su calidad. Presentación generosa de 925cc, perfecta para compartir. Con el característico sello Grolsch, siempre vas a tener un producto premium. Hacé de cada brindis un momento especial. Compralo ahora con envío a domicilio o retiro en tienda. Ingredientes.",Grolsch,[],Beer,,[],{},473,,Spain,,,,,,,,,,,,,,,,,1lt,1000.0
7793147570866,cerveza GROLSCH Pilsner 473cc LAT-473-ml.,Grolsch Cerveza Lata 473 Cc,Grolsch es una cerveza de origen holandes tipo Pilsener con 400 años de historia y vendida en más de 50 países.,Grolsch,"[['Size', '473'], ['Countries', 'Spain']]",Beer,,"[['Size', '473'], ['Countries', 'Spain']]","{'Size': '473', 'Countries': 'Spain'}",,,,,,,,,,,,,,,,,,,,473 cc,473.0
7793147570873,cerveza GROLSCH 473cc six pack PCK-6-un.,Cerveza Lata Rubia X 473 Ml. Grolsch 6 Un,No description found.,,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 ml,473.0
7793147570927,CERVEZA BLANCA WARSTEINER LATA X 473 CC,Warsteiner Cerveza Lata 473 Cc,"Descubrí la calidad Alemana en cada sorbo con la Cerveza WARSTEINER en su presentación de 473 ml. Esta cerveza premium, fabricada en Argentina está elaborada siguiendo las tradiciones cerveceras alemanas, ofreciendo un sabor equilibrado y refrescante. Con un cuerpo ligero y notas malteadas sutiles, es la elección perfecta para quienes buscan una experiencia cervecera auténtica. Ideal para cualquier ocasión, desde una reunión con amigos hasta un momento de relajación personal, esta cerveza garantiza calidad y satisfacción. Disfrutá de su pureza y sabor distintivo, y haz de cada brindis una celebración memorable.",Warsteiner,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 cc,473.0
7793147570934,cerveza WARSTEINER 473cc six pack PCK-6-un.,Cerveza Latas Rubia X 473 Ml. Warsteiner 6 Un,No description found.,,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 ml,473.0
7793147570989,cerveza WARSTEINER 1lt Retornable BOT-1-lt.,Warsteiner Cerveza Rubia Retornable 1 L,No description found.,Warsteiner,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,1 l,1000.0
7793147571108,CERVEZA SCHNEIDER ROJA PACK2838CC,Schneider roja Cerveza Lata 473 Cc X 6 Un,No description found.,Schneider roja,[],Beer,,[],{},,,Spain,,,,,,,,,,,,,,,,,473 cc,473.0
7793147571160,CERVEZA RUBIA APA IMPERIAL LATA X 473 CC,Imperial Cerveza Apa Lata 473 Cc,No description found.,Imperial,"[['Countries', 'Spain']]",Beer,,"[['Countries', 'Spain']]",{'Countries': 'Spain'},,,,,,,,,,,,,,,,,,,,473 cc,473.0
7793147571177,cerveza IMPERIAL Apa 1lt BOT-1-lt.,Imperial Cerveza Apa 1l,No description found.,Imperial,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,1l,1000.0
7793147571191,cerveza IMPERIAL Roja 473cc sixpack PCK-6-un.,Imperial Cerveza Rubia Amber Lager 6 U. X 473 Cc,No description found.,Imperial,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 cc,473.0
7793147571207,cerveza IMPERIAL Ipa 473cc sixpack PCK-6-un.,Imperial Cerveza Rubia Ipa 6 U. X 473 Cc,No description found.,Imperial,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 cc,473.0
7793147571238,cerveza IMPERIAL Apa 473cc sixpack PCK-6-un.,Imperial Pack X6 Cerveza APA Lata 473 Cc,No description found.,Imperial,[],Beer,,[],{},,,Spain,,,,,,,,,,,,,,,,,473 cc,473.0
7793147571283,cerveza HEINEKEN Rubia 710cc LAT-710-cc.,Heineken Cerveza Rubia 710 Cc,No description found.,Heineken,"[['Countries', 'Spain']]",Beer,,"[['Countries', 'Spain']]",{'Countries': 'Spain'},473,,Spain,,,,,,,,,,,,,,,,,710 cc,710.0
7793147571344,cerveza SALTA Negra 473cc LAT-473-cc.,Salta Cerv. Negra X 473 Ml,No description found.,Salta,"[['Size', '473'], ['Countries', 'Spain']]",Beer,,"[['Size', '473'], ['Countries', 'Spain']]","{'Size': '473', 'Countries': 'Spain'}",,,,,,,,,,,,,,,,,,,,473 ml,473.0
7793147571382,cerveza MILLER Genuine Draft 710cc LAT-0.71-lt.,Miller Cerveza Lata 710 Cc,"Miller Genuine Draft es una cerveza Premium americana. Tiene un exclusivo proceso de elaboración de 4 veces filtrada, que le da un sabor excepcionalmente suave y refrescante.",Miller,[],Beer,,[],{},710,,Spain,,,,,,,,,,,,,,,,,710 cc,710.0
7793147571412,cerveza IMPERIAL Rubia 710cc LAT-710-cc.,Imperial Cerveza Lager Lata 710 Cc,No description found.,Imperial,"[['Size', '710'], ['Countries', 'Spain']]",Beer,,"[['Size', '710'], ['Countries', 'Spain']]","{'Size': '710', 'Countries': 'Spain'}",,,,,,,,,,,,,,,,,,,,710 cc,710.0
7793147571672,cerveza IMPERIAL Golden 1lt BOT-1-lt.,Imperial Cerveza Golden 1Lt,No description found.,Imperial,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,1lt,1000.0
7793147571689,CERVEZA RUBIA GOLDEN IMPERIAL LATA X 473 CC,Imperial Cerveza Golden Lata 473 Cc,473.0 cc Cerveza Golden Imperial 473 Cc - 473.0 cc.,Imperial,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 cc,473.0
7793147571726,cerveza IMPERIAL Golden 473cc sixpack PCK-6-un.,Imperial Cerveza Golden 473cc Six Pack,No description found.,Imperial,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473cc,473.0
7793147571795,cerveza WARSTEINER 473cc six pack PCK-6-un.,Warsteiner Pack X6 Cerveza Lata 473 Cc,No description found.,Warsteiner,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 cc,473.0
7793147571818,cerveza GROLSCH 473cc six pack PCK-6-un.,Grolsch Cerveza Rubia Lata – 473 Cc – $ 160.00,No description found.,Grolsch,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 cc,473.0
7793147571856,cerveza SCHNEIDER Lager Rubia 473cc 6un PCK-6-un.,Schneider Cerveza 473cc. Pack X6,No description found.,Schneider,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473cc,473.0
7793147571863,cerveza HEINEKEN Rubia 473cc sixpack PCK-6-un.,Heineken Pack X6 Cerveza Lager 473 Ml,"Es pura malta, elaborada a partir de un mosto cuyo extracto primitivo proviene exclusivamente de cebada malteada. Su sabor distintivo y único está dado por el uso exclusivo de la Levadura A. Especialmente desarrollada por un discípulo de Louis Pasteur, resguardada en Holanda, desde donde se distribuye para garantizar que el sabor característico de Heineken sea igual en todo el mundo.",Heineken,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 ml,473.0
7793147571870,cerveza IMPERIAL Lager 473cc sixpack PCK-6-un.,Imperial Pack Lager,No description found.,Imperial,[],,,[],{},,,,,,,,,,,,,,,,,,,,,
7793147571887,cerveza MILLER Genuine Draft  473cc 6u PCK-6-un.,Miller Combo X6 Cerveza Lager 473 Ml,"Miller Genuine Draft , es una de las mejores cervezas Lager del Mundo.",Miller,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 ml,473.0
7793147572037,cerveza AMSTEL Lager 1lt Ret BOT-1-lt.,Amstel Cerveza Lager Botella 1 L,No description found.,Amstel,[],Beer,,[],{},473cm,,Spain,,,,,,,,,,,,,,,,,1 l,1000.0
7793147572044,cerveza AMSTEL Lager 473cc LAT-473-cc.,Amstel Cerveza Lager Lata 473cc,Cerveza lager de origen Holandesa. De color dorado pálido y cuerpo ligero. Con aroma sutil y un suave amargor que la hace una cerveza balanceada y de buena tomabilidad.,Amstel,"[['Size', '473cm'], ['Countries', 'Spain']]",Beer,,"[['Size', '473cm'], ['Countries', 'Spain']]","{'Size': '473cm', 'Countries': 'Spain'}",,,,,,,,,,,,,,,,,,,,473cc,473.0
7793147572051,cerveza AMSTEL Lager 473 sixpack PCK-6-un.,6u Amstel Lager 473c 6u,No description found.,,[],,,[],{},473,,Spain,,,,,,,,,,,,,,,,,473c,473.0
7793147572075,CERVEZA RUBIA PILSEN SANTA FE LATA X 473 CC,Cerveza Santa Fe Pilsen X473ml,No description found.,,"[['Size', '473'], ['Countries', 'Spain']]",Beer,,"[['Size', '473'], ['Countries', 'Spain']]","{'Size': '473', 'Countries': 'Spain'}",,,,,,,,,,,,,,,,,,,,473ml,473.0
7793147572082,CERVEZA RUBIA PILSEN SANTA FE BOTELLA X 1 LT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7793147572099,"CERVEZA PILSEN LATA X 6U, SANTA FE, 2838 cm3",Santa Fe Pilsen 473cc Pack X 6,No description found.,,[],Ice Packs,,[],{},,,,,,,,,,,,,,,,,,,,473cc,473.0
7793147572204,cerveza NORTE Blanca BOT-1-lt.,Norte Cerveza Blanca Retornable 1 L,No description found.,Norte,[],Beer,,[],{},1l,,Spain,,,,,,,,,,,,,,,,,1 l,1000.0
7793147572211,cerveza IGUANA Pilsener 1lt Ret BOT-1-lt.,Iguana Cerveza 1l. Retornable,No description found.,Iguana,"[['Size', '1l'], ['Countries', 'Spain']]",Beer,,"[['Size', '1l'], ['Countries', 'Spain']]","{'Size': '1l', 'Countries': 'Spain'}",,,,,,,,,,,,,,,,,,,,1l,1000.0
7793147572242,"CERVEZA LATA SIX PACK, GROLSCH, 2838 cm3",Grolsch Pack Cerveza X473ml X6uni,Grolsch es una cerveza de origen holandes tipo Pilsener con 400 años de historia y vendida en más de 50 países.,Grolsch,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473ml,473.0
7793147572259,cerveza IMPERIAL Roja 473cc sixpack PCK-6-un.,Imperial Pack X6 Cerveza Amber Lager Lata 473 Cc,No description found.,Imperial,[],Ice Packs,,[],{},,,,,,,,,,,,,,,,,,,,473 cc,473.0
7793147572266,cerveza IMPERIAL Stout 473cc Sixpack PCK-6-un.,Imperial Pack Stout X 6,No description found.,Imperial,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,,
7793147572273,"CERVEZA LATA IPA PACK X6U, IMPERIAL, 2838 cm3",Imperial Cerveza Ipa Pack X6u 473ml,No description found.,Imperial,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473ml,473.0
7793147572280,"CERVEZA LATA APA PACK X6U, IMPERIAL, 2838 cm3",Imperial Cerveza Apa 473cc Six Pack,No description found.,Imperial,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473cc,473.0
7793147572297,cerveza IMPERIAL Golden 473cc sixpack PCK-6-un.,Imperial Pack X6 Cerveza Golden Lata 473 Cc,No description found.,Imperial,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 cc,473.0
7793147572303,"CERVEZA LATA SIX PACK, WARSTEINER, 2838 cm3",Warsteiner Cerveza 6 X 473 Ml,No description found.,Warsteiner,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 ml,473.0
7793147572310,cerveza SOL Rubia 473cc sixpack PCK-2.838-lt.,SOL Cerveza Rubia 473cc Sixpack,No description found.,SOL,[],Beer,,[],{},,,Spain,,,,,,,,,,,,,,,,,473cc,473.0
7793147572327,cerveza SALTA CAUTIVA Rubia 473cc LAT-473-cc.,Salta Cerveza Cautiva Rubia 473 Ml,No description found.,Salta,"[['Countries', 'Spain']]",Beer,,"[['Countries', 'Spain']]",{'Countries': 'Spain'},,,,,,,,,,,,,,,,,,,,473 ml,473.0
7793147572334,CERVEZA BLANCA SALTA CAUTIVA RETORNABLE BOT X 1 LT,Salta Cautiva Cerveza Rubia 1l. Retornable,No description found.,Salta Cautiva,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,1l,1000.0
7793147572341,cerveza SALTA CAUTIVA Rubia 473cc 6un PCK-2.838-lt.,Salta Cerveza Cautiva Rubia 473cc 6un,No description found.,Salta,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473cc,473.0
7793147572372,cerveza SALTA CAUTIVA Roja 473cc sixpack PCK-2.838-lt.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7793147572389,cerveza SALTA CAUTIVA Roja 473cc LAT-473-cc.,Salta Cautiva Cerveza Roja 473 Ml,No description found.,Salta Cautiva,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 ml,473.0
7793147572396,cerveza SALTA CAUTIVA Roja 1tl Ret BOT-1-lt.,Salta Cautiva Cerveza Bot Roja 1 Ltr,No description found.,Salta Cautiva,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,,
7793147572402,"CERVEZA LAGER LATA SIX PACK, AMSTEL, 2838 cm3",Amstel Pack X6 Cerveza Lager 473 Cc,Cerveza lager de origen Holandesa. De color dorado pálido y cuerpo ligero. Con aroma sutil y un suave amargor que la hace una cerveza balanceada y de buena tomabilidad.,Amstel,[],Laundry Combo Units,,[],{},,,,,,,,,,,,,,,,,,,,473 cc,473.0
7793147572433,cerveza BLUE MOON Belgian White 473cc LAT-473-cc.,Blue Moon Cerveza Lata 473 Cc,No description found.,Blue Moon,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 cc,473.0
7793147572587,cerveza SALTA CAUTIVA Blend 1lt Ret BOT-1-lt.,Salta Cerveza Cautiva Blend 1lt Ret,No description found.,Salta,[],Beer,,[],{},710,,Spain,,,,,,,,,,,,,,,,,1lt,1000.0
7793147572624,CERVEZA RUBIA GOLDEN IMPERIAL LATA X 710 CC,Imperial Cerveza Golden 710 Cc,No description found.,Imperial,"[['Size', '710'], ['Countries', 'Spain']]",Beer,,"[['Size', '710'], ['Countries', 'Spain']]","{'Size': '710', 'Countries': 'Spain'}",,,,,,,,,,,,,,,,,,,,710 cc,710.0
7793147572655,cerveza NORTE Rubia 473cc LAT-473-cc.,Norte Cerveza Blanca En Lata 473 Cc,No description found.,Norte,[],Beer,,[],{},,,Spain,,,,,,,,,,,,,,,,,473 cc,473.0
7793147572679,cerveza IMPERIAL Golden 710cc sixpack PCK-6-un.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7793147572723,cerveza IMPERIAL Roja 473cc LAT-473-cc.,Imperial Cerveza Roja Lata 473 Cc,No description found.,Imperial,"[['Countries', 'Spain']]",Beer,,"[['Countries', 'Spain']]",{'Countries': 'Spain'},,,,,,,,,,,,,,,,,,,,473 cc,473.0
7793147572747,cerveza IMPERIAL Roja 1lt Ret BOT-1-lt.,Imperial Cerveza Roja Botella Retornable 1 L,No description found.,Imperial,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,1 l,1000.0
7793147572754,cerveza IMPERIAL Roja 473cc sixpack PCK-6-un.,Imperial Pack Roja X 6,No description found.,Imperial,[],Beer,,[],{},,,Spain,,,,,,,,,,,,,,,,,,
7793147572808,cerveza HEINEKEN Cero 355cc LAT-0.355-lt.,Heineken Cerveza Sin Alcohol En Lata 335 Cc,No description found.,Heineken,"[['Countries', 'Spain']]",Beer,,"[['Countries', 'Spain']]",{'Countries': 'Spain'},410,,Spain,,,,,,,,,,,,,,,,,335 cc,335.0
7793147572815,cerveza IMPERIAL Roja 0.0% 355cc LAT-0.355-lt.,Imperial Cerveza Sin Alcohol Roja 355ml,No description found.,Imperial,"[['Size', '410'], ['Countries', 'Spain']]",Beer,,"[['Size', '410'], ['Countries', 'Spain']]","{'Size': '410', 'Countries': 'Spain'}",473,,Spain,,,,,,,,,,,,,,,,,355ml,355.0
7793147572822,CERVEZA SIN ALCOHOL GOLDEN CERO IMPERIAL LAT 355 ML,Imperial Cerveza Sin Alcohol Golden En Lata 355 Cc,No description found.,Imperial,"[['Size', '473'], ['Countries', 'Spain']]",Beer,,"[['Size', '473'], ['Countries', 'Spain']]","{'Size': '473', 'Countries': 'Spain'}",,,Argentina,,,,,,,,,,,,,,,,,355 cc,355.0
7793147572839,cerveza GROLSCH Red Ale 473cc LAT-0.473-lt.,Grolsch Cerveza Roja Ale En Lata 473 Cc,No description found.,Grolsch,"[['Countries', 'Argentina']]",Beer,,"[['Countries', 'Argentina']]",{'Countries': 'Argentina'},,,Spain,,,,,,,,,,,,,,,,,473 cc,473.0
7793147572846,cerveza GROLSCH Ipa 473cc LAT-0.473-lt.,Grolsch Cerveza Ipa 473 Cc,No description found.,Grolsch,"[['Countries', 'Spain']]",Beer,,"[['Countries', 'Spain']]",{'Countries': 'Spain'},,,,,,,,,,,,,,,,,,,,473 cc,473.0
7793147572853,CERVEZA BLANCA LAGER AMSTEL LATA X 710 CC,Amstel Cerveza Lager 710 Cc,No description found.,Amstel,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,710 cc,710.0
7793147572907,cerveza BIECKERT Bapa 473cc LAT-0.5-lt.,Bieckert Cerveza Bapa Pale Ale 473 Cc,"Descubrí la Cerveza Bieckert Bapa 473cc Elegí la Cerveza Bieckert Bapa 473cc para disfrutar de momentos inolvidables. Con su carácter único, cada trago es una explosión de sabor que complementa tus mejores celebraciones. Porque elegir Cerveza Bieckert Bapa 473cc Un balance perfecto entre amargor y dulzura. Ideal para compartir con amigos en cualquier ocasión. Formato generoso de 473cc, perfecto para disfrutar a lo grande. Elaborada con ingredientes de primera calidad para un sabor inigualable. Sumá un toque especial a tu próxima reunión y hacé de cada brindis un momento memorable. Compralo ahora con envío a domicilio o retiro en tienda. Ingredientes.",Bieckert,[],Beer,,[],{},,,,,,,,,,,,,,,,,,,,473 cc,473.0
7793147572914,cerveza BIECKERT Urbana 473cc LAT-0.5-lt.,Bieckert Cerveza Urbana Pilsen 473 Cc,"Descubrí la Cerveza Bieckert Urbana 473cc Elegí la Cerveza Bieckert Urbana 473cc para hacer de cada encuentro un momento especial. Su sabor único y refrescante te va a acompañar en todas tus celebraciones. Porque elegir Cerveza Bieckert Urbana 473cc Perfecta para compartir en reuniones y asados. Suave y equilibrada, ideal para todos los paladares. Formato de 473cc, ¡ideal para disfrutar a lo grande! Elaborada con ingredientes de alta calidad para un sabor excepcional. Transformá tus momentos cotidianos en experiencias memorables. Compralo ahora con envío a domicilio o retiro en tienda. Ingredientes.",Bieckert,[],Beer,,[],{},1l,,Spain,,,,,,,,,,,,,,,,,473 cc,473.0
7793147573034,cerveza BIECKERT Urbana 473cc LAT-0.5-lt.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7793147573096,CERVEZA PALERMO RUBIA 970CC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
